,reference,eval,EC,enzyme_name,reaction,description,temperature,ionic_strength,p_h,p_mg,default_ionic_strength,standard_dg_prime,balance,weight,decompose,standard_dg,stoichiometry,reaction_id,standard_dg_cc,standard_dg_rc,standard_dg_gc
40,57ROB/BOY,A,2.7.1.1,hexokinase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=43, inchi_key=WQZGKKKJIJFFOK-GASJEMHNSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=152, inchi_key=NBSCHQHZLSJFNQ-GASJEMHNSA-L)",ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),303.15,0.25,6.67,0.82,True,-15.849573124500541,True,1.0,,22.024881730364054,"{6: -1.0, 43: -1.0, 10: 1.0, 152: 1.0, 3: 1.0}",-6499772814337559815,21.99076426353588,21.990764263527808,24.465077314336213
41,57ROB/BOY,A,2.7.1.1,hexokinase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=43, inchi_key=WQZGKKKJIJFFOK-GASJEMHNSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=152, inchi_key=NBSCHQHZLSJFNQ-GASJEMHNSA-L)",ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),303.15,0.25,6.03,0.75,True,-13.517840676606694,True,1.0,,21.92340319812724,"{6: -1.0, 43: -1.0, 10: 1.0, 152: 1.0, 3: 1.0}",-6499772814337559815,21.99076426353588,21.990764263527808,24.465077314336213
42,57ROB/BOY,A,2.7.1.1,hexokinase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=43, inchi_key=WQZGKKKJIJFFOK-GASJEMHNSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=152, inchi_key=NBSCHQHZLSJFNQ-GASJEMHNSA-L)",ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),303.15,0.25,6.04,1.04,True,-13.137343609578252,True,1.0,,22.33573670310789,"{6: -1.0, 43: -1.0, 10: 1.0, 152: 1.0, 3: 1.0}",-6499772814337559815,21.99076426353588,21.990764263527808,24.465077314336213
43,57ROB/BOY,A,2.7.1.1,hexokinase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=43, inchi_key=WQZGKKKJIJFFOK-GASJEMHNSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=152, inchi_key=NBSCHQHZLSJFNQ-GASJEMHNSA-L)",ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),303.15,0.25,6.08,2.31,True,-14.799987436290259,True,1.0,,20.802638961496456,"{6: -1.0, 43: -1.0, 10: 1.0, 152: 1.0, 3: 1.0}",-6499772814337559815,21.99076426353588,21.990764263527808,24.465077314336213
44,57ROB/BOY,A,2.7.1.1,hexokinase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=43, inchi_key=WQZGKKKJIJFFOK-GASJEMHNSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=152, inchi_key=NBSCHQHZLSJFNQ-GASJEMHNSA-L)",ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),303.15,0.25,6.07,2.67,True,-14.393901410918271,True,1.0,,21.17601187606795,"{6: -1.0, 43: -1.0, 10: 1.0, 152: 1.0, 3: 1.0}",-6499772814337559815,21.99076426353588,21.990764263527808,24.465077314336213
45,57ROB/BOY,A,2.7.1.1,hexokinase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=43, inchi_key=WQZGKKKJIJFFOK-GASJEMHNSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=152, inchi_key=NBSCHQHZLSJFNQ-GASJEMHNSA-L)",ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),303.15,0.25,6.03,0.93,True,-14.008338488835987,True,1.0,,21.432905385897946,"{6: -1.0, 43: -1.0, 10: 1.0, 152: 1.0, 3: 1.0}",-6499772814337559815,21.99076426353588,21.990764263527808,24.465077314336213
46,57ROB/BOY,A,2.7.1.1,hexokinase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=43, inchi_key=WQZGKKKJIJFFOK-GASJEMHNSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=152, inchi_key=NBSCHQHZLSJFNQ-GASJEMHNSA-L)",ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),303.15,0.25,6.07,2.67,True,-14.360423489661843,True,1.0,,21.20948979732438,"{6: -1.0, 43: -1.0, 10: 1.0, 152: 1.0, 3: 1.0}",-6499772814337559815,21.99076426353588,21.990764263527808,24.465077314336213
47,62ESP,C,2.7.7.27,glucose-1-phosphate adenylyltransferase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=74381, inchi_key=HXXFSFRBOHSIMQ-GASJEMHNSA-L) = Compound(id=14, inchi_key=XPPKVPWEQAFLFU-UHFFFAOYSA-K) + Compound(id=532, inchi_key=WFPZSXYXPSUOPY-ROYWQJLOSA-L)",ATP(aq) + D-glucose 1-phosphate(aq) = ADPglucose(aq) + pyrophosphate(aq),310.15,0.25,7.9,,True,-0.24564735833304752,True,1.0,,-4.452297223422728,"{6: -1.0, 74381: -1.0, 532: 1.0, 14: 1.0}",4737922193451855302,-10.52781184556602,-10.527811845581027,-4.09216069361014
48,53STE/COO,C,2.8.3.5,3-oxoacid CoA-transferase,"Compound(id=87, inchi_key=VNOYUJKHFWYWIR-ITIYDSSPSA-I) + Compound(id=146, inchi_key=WDJHALXBUFZDSR-UHFFFAOYSA-M) = Compound(id=27, inchi_key=KDYFGRWQOYBRFD-UHFFFAOYSA-L) + Compound(id=125, inchi_key=OJFDKHTZOUZBOS-CITAKDKDSA-J)",succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),298.15,0.25,8.1,,True,11.409891689814021,True,1.0,,6.554037711543995,"{87: -1.0, 146: -1.0, 27: 1.0, 125: 1.0}",6876134337506736082,7.534838015969399,7.534838015969456,0.0
49,68SU/RUS,B,2.7.4.3,adenylate kinase,"2 Compound(id=354, inchi_key=DAEAPNUQQAICNR-RRKCRQDMSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=272, inchi_key=SUYVUBYJARFZHO-RRKCRQDMSA-J) + Compound(id=411, inchi_key=KHWCHTKSEGGWEX-RRKCRQDMSA-L)",2 dADP(aq) = dAMP(aq) + dATP(aq),303.15,0.25,7.0,2.09,True,0.46939709463492285,True,1.0,,44.16478139800739,"{354: -2.0, 411: 1.0, 272: 1.0, 3: 1.0}",981946081365563930,45.74492881997412,45.74492881998018,44.698125396257865
50,68SU/RUS,B,2.7.4.3,adenylate kinase,"2 Compound(id=354, inchi_key=DAEAPNUQQAICNR-RRKCRQDMSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=272, inchi_key=SUYVUBYJARFZHO-RRKCRQDMSA-J) + Compound(id=411, inchi_key=KHWCHTKSEGGWEX-RRKCRQDMSA-L)",2 dADP(aq) = dAMP(aq) + dATP(aq),303.15,0.25,7.0,1.19,True,3.298441730370074,True,1.0,,46.99382603374254,"{354: -2.0, 411: 1.0, 272: 1.0, 3: 1.0}",981946081365563930,45.74492881997412,45.74492881998018,44.698125396257865
51,68SU/RUS,B,2.7.4.3,adenylate kinase,"2 Compound(id=354, inchi_key=DAEAPNUQQAICNR-RRKCRQDMSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=272, inchi_key=SUYVUBYJARFZHO-RRKCRQDMSA-J) + Compound(id=411, inchi_key=KHWCHTKSEGGWEX-RRKCRQDMSA-L)",2 dADP(aq) = dAMP(aq) + dATP(aq),303.15,0.25,7.0,1.49,True,2.983133681974202,True,1.0,,46.67851798534667,"{354: -2.0, 411: 1.0, 272: 1.0, 3: 1.0}",981946081365563930,45.74492881997412,45.74492881998018,44.698125396257865
52,68SU/RUS,B,2.7.4.3,adenylate kinase,"2 Compound(id=354, inchi_key=DAEAPNUQQAICNR-RRKCRQDMSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=272, inchi_key=SUYVUBYJARFZHO-RRKCRQDMSA-J) + Compound(id=411, inchi_key=KHWCHTKSEGGWEX-RRKCRQDMSA-L)",2 dADP(aq) = dAMP(aq) + dATP(aq),303.15,0.25,7.0,1.8,True,1.447205559424497,True,1.0,,45.14258986279697,"{354: -2.0, 411: 1.0, 272: 1.0, 3: 1.0}",981946081365563930,45.74492881997412,45.74492881998018,44.698125396257865
53,74FER/STR,B,4.1.2.-,D-arabino-3-hexulose phosphate formaldehyde lyase,"Compound(id=1497, inchi_key=UZYFNQCWJLIAKE-ZMIZWQJLSA-L) = Compound(id=56, inchi_key=WSFSSNUMVMOOMR-UHFFFAOYSA-N) + Compound(id=137, inchi_key=FNZLKVNUWIIPSJ-UHNVWZDZSA-L)",D-arabino-3-hexulose 6-phosphate(aq) = D-ribulose 5-phosphate(aq) + formaldehyde(aq),303.15,0.25,7.0,,True,25.51077110098883,True,1.0,,25.510724799854824,"{1497: -1.0, 137: 1.0, 56: 1.0}",7343660546929575490,26.450455329884562,26.45045532988229,27.10325771147322
54,80COO/BLA,B,1.4.1.3,glutamate dehydrogenase (NAD(P)+),"Compound(id=5, inchi_key=XLYOFNOQVPJJNP-UHFFFAOYSA-N) + Compound(id=8, inchi_key=XJLXINKUBYWONI-NNYOXOHSSA-K) + Compound(id=74378, inchi_key=WHUUTDBJXJRKMK-VKHMYHEASA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=9, inchi_key=ACFIXJIJDZMPPO-NNYOXOHSSA-J) + Compound(id=18, inchi_key=QGZKDVFQNNGYKY-UHFFFAOYSA-O) + Compound(id=22, inchi_key=KPGXRSRHYNQIFN-UHFFFAOYSA-L)",L-glutamate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + ammonia(aq),298.15,0.25,8.5,,True,27.691076694568064,True,1.0,,86.09088408166595,"{74378: -1.0, 8: -1.0, 5: -1.0, 22: 1.0, 9: 1.0, 18: 1.0, 3: 1.0}",3170648209904126635,86.0314633671428,86.03146336715213,78.36037326036185
55,65DAW/DIC,C,1.1.1.27,L-lactate dehydrogenase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=169, inchi_key=JVTAAEKCZFNVCJ-REOHCLBHSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=25, inchi_key=LCTONWCANYUPML-UHFFFAOYSA-M)",(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),298.15,0.25,9.0,,True,14.94575299113147,True,1.0,,69.52760754849712,"{169: -1.0, 11: -1.0, 25: 1.0, 13: 1.0, 3: 1.0}",-8536340822321382590,69.76889745116955,69.76889745116085,65.41409610127923
56,64ROS/RAP,C,1.6.4.2,glutathione reductase (NAD(P)H),"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + 2 Compound(id=57, inchi_key=RWSXRVCMGQZWBV-WDSKDSINSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=143, inchi_key=YPZRWBKMTBYPTK-BJDJZHNGSA-L)",2 reduced glutathione(aq) + NAD(aq) =  oxidized glutathione(aq) + NADH(aq),313.15,0.25,7.0,,True,17.975889230246157,True,1.0,,64.68899369665638,"{57: -2.0, 11: -1.0, 143: 1.0, 13: 1.0, 3: 1.0}",6503277626690509612,59.820130733771066,59.82013073376546,62.713696297845246
57,60FEI/NEU,B,5.1.3.6,UDPglucuronate 4-epimerase,"Compound(id=82, inchi_key=HDYANYHVCAPMJV-LXQIFKJMSA-K) = Compound(id=1011, inchi_key=HDYANYHVCAPMJV-GXNRKQDOSA-K)",UDP-D-glucuronate(aq) = UDP-D-galacturonate(aq),310.15,0.25,7.5,,True,-0.24564735833304752,True,1.0,,-0.24564735833304752,"{82: -1.0, 1011: 1.0}",8148523035313414359,-1.0964171514551708,-1.0964171514466443,0.0
58,52STA,C,2.3.1.8,phosphate acetyltransferase,"Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=23, inchi_key=ZSLZBFCDCINBPY-ZSJPKINUSA-J) = Compound(id=15, inchi_key=RGJOEKWQDUBAIZ-IBOSZNHHSA-J) + Compound(id=266, inchi_key=LIPOUNRJVLNBCD-UHFFFAOYSA-L)",acetyl-CoA(aq) + orthophosphate(aq) = CoA(aq) + acetyl phosphate(aq),301.15,0.25,8.1,,True,10.19677140377144,True,1.0,,10.159973212768275,"{23: -1.0, 12: -1.0, 15: 1.0, 266: 1.0}",-4368646494129730171,9.069767790344486,9.069767790340677,13.974872317644667
59,51BLI,C,1.1.1.1,alcohol dehydrogenase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=131778, inchi_key=FPIPGXGPPPQFEQ-OVSJKPMPSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=404, inchi_key=NCYCYZXNIZJOKI-OVSJKPMPSA-N)",vitamin A alcohol(aq) + NAD(aq) = vitamin A aldehyde(aq) + NADH(aq),310.15,0.25,7.0,,True,8.791967365371965,True,1.0,,53.4647306740983,"{131778: -1.0, 11: -1.0, 404: 1.0, 13: 1.0, 3: 1.0}",1733590353754184,53.66032859277129,53.660328592771236,67.28916774209846
60,51BLI,C,1.1.1.1,alcohol dehydrogenase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=131778, inchi_key=FPIPGXGPPPQFEQ-OVSJKPMPSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=404, inchi_key=NCYCYZXNIZJOKI-OVSJKPMPSA-N)",vitamin A alcohol(aq) + NAD(aq) = vitamin A aldehyde(aq) + NADH(aq),310.15,0.25,8.0,,True,2.8574077349915883,True,1.0,,53.74296029366376,"{131778: -1.0, 11: -1.0, 404: 1.0, 13: 1.0, 3: 1.0}",1733590353754184,53.66032859277129,53.660328592771236,67.28916774209846
61,51BLI,C,1.1.1.1,alcohol dehydrogenase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=131778, inchi_key=FPIPGXGPPPQFEQ-OVSJKPMPSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=404, inchi_key=NCYCYZXNIZJOKI-OVSJKPMPSA-N)",vitamin A alcohol(aq) + NAD(aq) = vitamin A aldehyde(aq) + NADH(aq),310.15,0.25,9.0,,True,-3.077151895388789,True,1.0,,53.77329481054567,"{131778: -1.0, 11: -1.0, 404: 1.0, 13: 1.0, 3: 1.0}",1733590353754184,53.66032859277129,53.660328592771236,67.28916774209846
62,93LAR/TEW,A,3.1.3.1,alkaline phosphatase,"Compound(id=5, inchi_key=XLYOFNOQVPJJNP-UHFFFAOYSA-N) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L) = Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=200, inchi_key=OIRDTQYFTABQOQ-KQYNXXCUSA-N)",AMP(aq) + H2O(l) = adenosine(aq) + orthophosphate(aq),298.15,0.25,8.86,4.5,True,-12.987091310807667,True,1.0,,-12.982145152954454,"{17: -1.0, 5: -1.0, 200: 1.0, 12: 1.0}",1198981896543587853,-13.683066632459258,-13.683066632465852,-9.338737515058483
63,56KAP/CIO,C,1.1.1.27,L-lactate dehydrogenase,"Compound(id=169, inchi_key=JVTAAEKCZFNVCJ-REOHCLBHSA-M) + Compound(id=694323, inchi_key=KPVQNXLUPNWQHM-UHFFFAOYSA-O
) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=25, inchi_key=LCTONWCANYUPML-UHFFFAOYSA-M) + Compound(id=694324, inchi_key=CIWXCGUGRDQCHH-UHFFFAOYSA-N
)",(S)-lactate(aq) + AP-NAD(aq)= pyruvate(aq) + AP-NADH(aq),303.15,0.25,9.0,,True,3.298441730370074,True,1.0,,58.81581777657205,"{169: -1.0, 694323: -1.0, 25: 1.0, 694324: 1.0, 3: 1.0}",-4194555864042929039,60.65149011531622,60.65149011530558,65.41409610127923
64,72CAG/FRI,C,2.7.1.80,pyrophosphate-serine phosphotransferase,"Compound(id=14, inchi_key=XPPKVPWEQAFLFU-UHFFFAOYSA-K) + Compound(id=53, inchi_key=MTCFGRXMJLQNBG-REOHCLBHSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=359, inchi_key=BZQFBWGGLXLEPQ-REOHCLBHSA-L)",pyrophosphate(aq) + L-serine(aq) = orthophosphate(aq) + O-phospho-L-serine(aq),310.15,0.25,6.7,,True,-15.911986006640289,True,1.0,,23.800915650532225,"{14: -1.0, 53: -1.0, 12: 1.0, 359: 1.0, 3: 1.0}",-7172871125164766852,34.68556923370875,34.685569233709316,34.12220181488988
65,72CAG/FRI,C,2.7.1.80,pyrophosphate-serine phosphotransferase,"Compound(id=14, inchi_key=XPPKVPWEQAFLFU-UHFFFAOYSA-K) + Compound(id=53, inchi_key=MTCFGRXMJLQNBG-REOHCLBHSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=359, inchi_key=BZQFBWGGLXLEPQ-REOHCLBHSA-L)",pyrophosphate(aq) + L-serine(aq) = orthophosphate(aq) + O-phospho-L-serine(aq),310.15,0.25,6.7,,True,-15.911986006640289,True,1.0,,23.800915650532225,"{14: -1.0, 53: -1.0, 12: 1.0, 359: 1.0, 3: 1.0}",-7172871125164766852,34.68556923370875,34.685569233709316,34.12220181488988
66,72CAG/FRI,C,2.7.1.80,pyrophosphate-serine phosphotransferase,"Compound(id=14, inchi_key=XPPKVPWEQAFLFU-UHFFFAOYSA-K) + Compound(id=53, inchi_key=MTCFGRXMJLQNBG-REOHCLBHSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=359, inchi_key=BZQFBWGGLXLEPQ-REOHCLBHSA-L)",pyrophosphate(aq) + L-serine(aq) = orthophosphate(aq) + O-phospho-L-serine(aq),310.15,0.25,7.7,,True,-17.58316656702485,True,1.0,,23.76698639223179,"{14: -1.0, 53: -1.0, 12: 1.0, 359: 1.0, 3: 1.0}",-7172871125164766852,34.68556923370875,34.685569233709316,34.12220181488988
67,72CAG/FRI,C,2.7.1.80,pyrophosphate-serine phosphotransferase,"Compound(id=14, inchi_key=XPPKVPWEQAFLFU-UHFFFAOYSA-K) + Compound(id=53, inchi_key=MTCFGRXMJLQNBG-REOHCLBHSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=359, inchi_key=BZQFBWGGLXLEPQ-REOHCLBHSA-L)",pyrophosphate(aq) + L-serine(aq) = orthophosphate(aq) + O-phospho-L-serine(aq),310.15,0.25,6.7,,True,-15.38342753925182,True,1.0,,24.329474117920697,"{14: -1.0, 53: -1.0, 12: 1.0, 359: 1.0, 3: 1.0}",-7172871125164766852,34.68556923370875,34.685569233709316,34.12220181488988
68,72CAG/FRI,C,2.7.1.80,pyrophosphate-serine phosphotransferase,"Compound(id=14, inchi_key=XPPKVPWEQAFLFU-UHFFFAOYSA-K) + Compound(id=53, inchi_key=MTCFGRXMJLQNBG-REOHCLBHSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=359, inchi_key=BZQFBWGGLXLEPQ-REOHCLBHSA-L)",pyrophosphate(aq) + L-serine(aq) = orthophosphate(aq) + O-phospho-L-serine(aq),310.15,0.25,7.7,,True,-17.780377759554522,True,1.0,,23.569775199702118,"{14: -1.0, 53: -1.0, 12: 1.0, 359: 1.0, 3: 1.0}",-7172871125164766852,34.68556923370875,34.685569233709316,34.12220181488988
69,72CAG/FRI,C,2.7.1.80,pyrophosphate-serine phosphotransferase,"Compound(id=14, inchi_key=XPPKVPWEQAFLFU-UHFFFAOYSA-K) + Compound(id=53, inchi_key=MTCFGRXMJLQNBG-REOHCLBHSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=359, inchi_key=BZQFBWGGLXLEPQ-REOHCLBHSA-L)",pyrophosphate(aq) + L-serine(aq) = orthophosphate(aq) + O-phospho-L-serine(aq),310.15,0.25,6.7,,True,-15.85772407613119,True,1.0,,23.855177581041325,"{14: -1.0, 53: -1.0, 12: 1.0, 359: 1.0, 3: 1.0}",-7172871125164766852,34.68556923370875,34.685569233709316,34.12220181488988
70,72CAG/FRI,C,2.7.1.80,pyrophosphate-serine phosphotransferase,"Compound(id=14, inchi_key=XPPKVPWEQAFLFU-UHFFFAOYSA-K) + Compound(id=53, inchi_key=MTCFGRXMJLQNBG-REOHCLBHSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=359, inchi_key=BZQFBWGGLXLEPQ-REOHCLBHSA-L)",pyrophosphate(aq) + L-serine(aq) = orthophosphate(aq) + O-phospho-L-serine(aq),310.15,0.25,6.7,,True,-15.363576248559353,True,1.0,,24.34932540861316,"{14: -1.0, 53: -1.0, 12: 1.0, 359: 1.0, 3: 1.0}",-7172871125164766852,34.68556923370875,34.685569233709316,34.12220181488988
71,63SCO/DUN,B,1.6.4.2,glutathione reductase (NAD(P)H),"Compound(id=8, inchi_key=XJLXINKUBYWONI-NNYOXOHSSA-K) + 2 Compound(id=57, inchi_key=RWSXRVCMGQZWBV-WDSKDSINSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=9, inchi_key=ACFIXJIJDZMPPO-NNYOXOHSSA-J) + Compound(id=143, inchi_key=YPZRWBKMTBYPTK-BJDJZHNGSA-L)",2 reduced glutathione(aq) + NADP(aq) =  oxidized glutathione(aq) + NADPH(aq),283.15,0.25,6.8,,True,11.871299953723037,True,1.0,,55.90816897204945,"{57: -2.0, 8: -1.0, 143: 1.0, 9: 1.0, 3: 1.0}",3017121664746491185,63.27997129807591,63.27997129806795,62.713696297845246
72,63SCO/DUN,B,1.6.4.2,glutathione reductase (NAD(P)H),"Compound(id=8, inchi_key=XJLXINKUBYWONI-NNYOXOHSSA-K) + 2 Compound(id=57, inchi_key=RWSXRVCMGQZWBV-WDSKDSINSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=9, inchi_key=ACFIXJIJDZMPPO-NNYOXOHSSA-J) + Compound(id=143, inchi_key=YPZRWBKMTBYPTK-BJDJZHNGSA-L)",2 reduced glutathione(aq) + NADP(aq) =  oxidized glutathione(aq) + NADPH(aq),313.15,0.25,6.8,,True,13.335012169285235,True,1.0,,62.486311963029166,"{57: -2.0, 8: -1.0, 143: 1.0, 9: 1.0, 3: 1.0}",3017121664746491185,63.27997129807591,63.27997129806795,62.713696297845246
73,63SCO/DUN,B,1.6.4.2,glutathione reductase (NAD(P)H),"Compound(id=8, inchi_key=XJLXINKUBYWONI-NNYOXOHSSA-K) + 2 Compound(id=57, inchi_key=RWSXRVCMGQZWBV-WDSKDSINSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=9, inchi_key=ACFIXJIJDZMPPO-NNYOXOHSSA-J) + Compound(id=143, inchi_key=YPZRWBKMTBYPTK-BJDJZHNGSA-L)",2 reduced glutathione(aq) + NADP(aq) =  oxidized glutathione(aq) + NADPH(aq),298.15,0.25,6.8,,True,12.500187466722668,True,1.0,,59.07417846430923,"{57: -2.0, 8: -1.0, 143: 1.0, 9: 1.0, 3: 1.0}",3017121664746491185,63.27997129807591,63.27997129806795,62.713696297845246
74,63SLY/STA,B,2.3.1.8,phosphate acetyltransferase,"Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=534, inchi_key=SXMOKYXNAPLNCW-GORZOVPNSA-J) = Compound(id=15, inchi_key=RGJOEKWQDUBAIZ-IBOSZNHHSA-J) + Compound(id=3970, inchi_key=TVISEJUYYBUVNV-UHFFFAOYSA-L)",formyl-CoA(aq) + orthophosphate(aq) =  CoA(aq) + formyl phosphate(aq),303.15,0.25,6.85,,True,4.952985304122316,True,1.0,,4.418404423454593,"{534: -1.0, 12: -1.0, 15: 1.0, 3970: 1.0}",-8146231473564530844,4.418404423471657,4.418404423462789,4.418404423454959
